cell_key,image_array
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.7921569  0.80784315 0.8039216 ]
1,[0.7058824  0.76862746 0.7254902  ... 0.         0.         0.        ]
1,[0.00392157 0.         0.         ... 0.         0.         0.        ]
1,[0.01176471 0.         0.         ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.03137255 0.         0.        ]
1,[0.         0.00784314 0.         ... 0.         0.         0.        ]
1,[0.7529412 0.6627451 0.7764706 ... 0.        0.        0.       ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.00392157 0.         0.         ... 0.01176471 0.         0.        ]
1,[0.         0.         0.         ... 0.89411765 0.7647059  0.7921569 ]
1,[0.         0.         0.         ... 0.69411767 0.6509804  0.6745098 ]
1,[0.00392157 0.01176471 0.         ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7764706  0.76862746 0.78039217 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.78431374 0.81960785 0.8       ]
1,[0.        0.        0.        ... 0.7882353 0.7607843 0.6862745]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.03529412 0.02745098 ... 0.         0.00392157 0.        ]
1,[0.         0.         0.         ... 0.02352941 0.02352941 0.03137255]
1,[0.         0.         0.         ... 0.8352941  0.8392157  0.85882354]
1,[0.7529412  0.6313726  0.7529412  ... 0.03529412 0.03529412 0.02745098]
1,[0.         0.         0.         ... 0.02352941 0.         0.        ]
1,[0.         0.00784314 0.00784314 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.8627451  0.85882354 0.8392157 ]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0.827451   0.83137256 0.8117647  ... 0.         0.         0.        ]
1,[0.7372549  0.6627451  0.64705884 ... 0.00392157 0.         0.00784314]
1,[0.         0.         0.         ... 0.7882353  0.79607844 0.7529412 ]
1,[0.01176471 0.         0.         ... 0.         0.         0.        ]
1,[0.00392157 0.         0.         ... 0.         0.00392157 0.        ]
1,[0.8352941  0.79607844 0.7882353  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.02745098 0.         0.00784314 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0.        0.        0.        ... 0.8392157 0.8509804 0.8235294]
1,[0.         0.         0.         ... 0.         0.         0.01960784]
1,[0.         0.         0.         ... 0.         0.01176471 0.        ]
1,[0.78431374 0.7490196  0.7294118  ... 0.         0.         0.        ]
1,[0.01176471 0.         0.         ... 0.01176471 0.         0.        ]
1,[0.         0.         0.         ... 0.12156863 0.02352941 0.00392157]
1,[0.78039217 0.8        0.78431374 ... 0.         0.         0.        ]
1,[0.7294118  0.6039216  0.64705884 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.04313726 0.         0.01568628 ... 0.75686276 0.7137255  0.74509805]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.        0.        0.        ... 0.8156863 0.8352941 0.8117647]
1,[0.        0.        0.        ... 0.7411765 0.6117647 0.6392157]
1,[0.83137256 0.8509804  0.827451   ... 0.         0.         0.        ]
1,[0.00392157 0.         0.         ... 0.70980394 0.6666667  0.5568628 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.00392157 0.01568628 0.03529412 ... 0.6784314  0.5411765  0.5686275 ]
1,[0.        0.        0.        ... 0.7490196 0.6039216 0.5803922]
1,[0.         0.         0.         ... 0.77254903 0.8        0.76862746]
1,[0.         0.00392157 0.         ... 0.         0.         0.        ]
1,[0.01176471 0.         0.00784314 ... 0.         0.         0.        ]
1,[0.         0.00392157 0.         ... 0.         0.         0.        ]
1,[0.80784315 0.8156863  0.8039216  ... 0.         0.         0.        ]
1,[0.01176471 0.00784314 0.03921569 ... 0.01568628 0.         0.1254902 ]
1,[0.83137256 0.7647059  0.73333335 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.65882355 0.5882353  0.5882353 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00392157 0.01568628]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.8        0.8156863  0.827451   ... 0.00392157 0.         0.        ]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.79607844 0.76862746 0.8        ... 0.         0.00784314 0.        ]
1,[0.84313726 0.79607844 0.70980394 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.80784315 0.85882354 0.78039217 ... 0.73333335 0.63529414 0.65882355]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.01960784 0.01568628 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.75686276 0.6627451  0.7490196  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.84705883 0.8627451  0.80784315 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.00784314 0.00784314 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.72156864 0.6862745  0.6901961  ... 0.84313726 0.80784315 0.77254903]
1,[0.         0.         0.         ... 0.85882354 0.8509804  0.76862746]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.8156863  0.83137256 0.7764706 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7372549  0.6627451  0.64705884 ... 0.         0.         0.        ]
1,[0.        0.        0.        ... 0.7019608 0.627451  0.6509804]
1,[0.         0.         0.         ... 0.01568628 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.7647059  0.75686276 0.7607843 ]
1,[0.00392157 0.         0.         ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.03529412 ... 0.81960785 0.8392157  0.8117647 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.03137255 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.01176471 0.         0.         ... 0.         0.         0.        ]
1,[0.7294118  0.7254902  0.74509805 ... 0.         0.         0.        ]
1,[0.76862746 0.75686276 0.8        ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.00784314 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.7294118  0.5882353  0.53333336]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.8156863  0.78039217 0.78431374 ... 0.         0.         0.        ]
1,[0.02352941 0.01960784 0.04313726 ... 0.01176471 0.         0.        ]
1,[0.         0.00784314 0.         ... 0.7372549  0.65882355 0.654902  ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7176471 0.6627451 0.6509804 ... 0.        0.        0.       ]
1,[0.02352941 0.02352941 0.02352941 ... 0.00392157 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.79607844 0.78039217 0.73333335 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.         0.00784314 0.        ]
1,[0.         0.00784314 0.         ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7529412 0.7254902 0.7529412 ... 0.        0.        0.       ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.01568628 0.        ]
1,[0.         0.         0.         ... 0.         0.01568628 0.        ]
1,[0.         0.         0.         ... 0.00784314 0.01176471 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.02352941 0.03137255 0.02745098 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.00784314 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.01176471 0.         0.01568628]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.00784314 ... 0.8117647  0.85490197 0.7882353 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.         0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.81960785 0.85490197 0.8509804 ]
1,[0.         0.         0.         ... 0.8509804  0.85882354 0.8156863 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7921569 0.8156863 0.8156863 ... 0.        0.        0.       ]
1,[0.         0.00392157 0.         ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.7137255  0.6509804  0.6509804  ... 0.         0.00392157 0.        ]
1,[0.6745098  0.5529412  0.54509807 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.01568628 0.         0.04313726]
1,[0.         0.         0.         ... 0.85882354 0.81960785 0.77254903]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0.         0.         0.         ... 0.7607843  0.68235296 0.7254902 ]
1,[0.7490196  0.72156864 0.69803923 ... 0.         0.         0.        ]
1,[0.03529412 0.         0.         ... 0.         0.         0.        ]
1,[0.01568628 0.00392157 0.04705882 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.01176471 0.02352941]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.79607844 0.80784315 0.7254902  ... 0.         0.         0.        ]
1,[0.         0.00392157 0.         ... 0.         0.         0.        ]
1,[0.827451   0.8156863  0.79607844 ... 0.7764706  0.7607843  0.64705884]
1,[0.         0.00784314 0.         ... 0.         0.         0.        ]
1,[0.74509805 0.7529412  0.73333335 ... 0.         0.         0.        ]
1,[0.5764706 0.3764706 0.8745098 ... 0.        0.        0.       ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.00392157 0.00784314 ... 0.01568628 0.         0.        ]
1,[0.         0.02745098 0.         ... 0.         0.         0.        ]
1,[0.68235296 0.52156866 0.5058824  ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.00392157 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.00784314 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.        0.        0.        ... 0.7607843 0.7372549 0.6509804]
1,[0.         0.         0.01568628 ... 0.         0.         0.00784314]
1,[0.         0.         0.         ... 0.00392157 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.01568628 0.         0.00784314 ... 0.         0.00392157 0.        ]
1,[0.         0.01176471 0.01960784 ... 0.         0.         0.        ]
1,[0.00392157 0.00392157 0.00392157 ... 0.         0.00392157 0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.827451   0.84705883 0.81960785]
1,[0.74509805 0.7137255  0.7058824  ... 0.8235294  0.8352941  0.76862746]
1,[0.         0.01568628 0.00784314 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.8156863  0.75686276 0.9254902  ... 0.         0.         0.        ]
1,[0.00392157 0.         0.         ... 0.         0.00392157 0.01568628]
1,[0.         0.         0.         ... 0.8156863  0.83137256 0.827451  ]
1,[0.8117647  0.84313726 0.8509804  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.01960784 0.        ]
1,[0.         0.         0.         ... 0.         0.         0.03529412]
1,[0.         0.         0.         ... 0.73333335 0.6313726  0.6666667 ]
1,[0.77254903 0.7764706  0.7529412  ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.00392157 0.         0.00784314 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.         0.         0.00784314]
1,[0.         0.         0.         ... 0.         0.03137255 0.00784314]
1,[0.8235294 0.8352941 0.7137255 ... 0.        0.        0.       ]
1,[0.06666667 0.03921569 0.10980392 ... 0.         0.         0.01568628]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.6862745  0.57254905 0.6901961 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.00392157 0.         ... 0.68235296 0.59607846 0.60784316]
1,[0.72156864 0.62352943 0.69803923 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.78039217 0.6784314  0.8235294  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.72156864 0.62352943 0.6392157 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00392157 0.04313726]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0.8392157 0.827451  0.7921569 ... 0.        0.        0.       ]
1,[0.8392157  0.85882354 0.8352941  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.00392157 0.         0.01960784]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.78431374 0.72156864 0.72156864]
1,[0.         0.         0.         ... 0.7294118  0.65882355 0.6431373 ]
1,[0.68235296 0.6039216  0.6        ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.84705883 0.84313726 0.8352941 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.84705883 0.8666667  0.8392157 ]
1,[0.03529412 0.         0.13725491 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.01176471 0.         0.01960784]
1,[0.80784315 0.8117647  0.827451   ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.01960784 0.02745098 0.02352941 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.02352941 0.         0.01568628]
1,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
1,[0.         0.         0.01568628 ... 0.         0.00392157 0.        ]
1,[0.68235296 0.5411765  0.59607846 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.00392157 0.         0.01568628]
1,[0.79607844 0.7647059  0.7529412  ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.7647059  0.7372549  0.69803923]
1,[0.8235294  0.8352941  0.80784315 ... 0.02352941 0.         0.01568628]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.        0.        0.        ... 0.8       0.8117647 0.7764706]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.6784314  0.53333336 0.4627451  ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.01176471 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.78039217 0.77254903 0.8156863 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.00392157 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.69411767 0.54509807 0.5882353  ... 0.00392157 0.         0.        ]
1,[0.         0.         0.         ... 0.01176471 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.00392157 0.         ... 0.         0.         0.        ]
1,[0.74509805 0.76862746 0.7294118  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.         0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.8        0.8117647  0.76862746 ... 0.         0.         0.        ]
1,[0.83137256 0.8352941  0.8156863  ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.85882354 0.84313726 0.8392157 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.78431374 0.8039216  0.78039217 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.6862745  0.5764706  0.57254905]
1,[0.78039217 0.6862745  0.7490196  ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.7372549  0.69803923 0.73333335]
1,[0.         0.         0.         ... 0.00784314 0.04705882 0.01176471]
1,[0.         0.         0.         ... 0.00392157 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.01176471 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.04313726 0.02745098]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.78431374 0.78431374 0.7764706  ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.        0.        0.        ... 0.6784314 0.5294118 0.5254902]
1,[0.         0.         0.         ... 0.72156864 0.7019608  0.5882353 ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.74509805 0.7058824  0.67058825 ... 0.         0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.        0.        0.        ... 0.8117647 0.8117647 0.8039216]
1,[0.01568628 0.05098039 0.03137255 ... 0.00392157 0.         0.        ]
1,[0.00392157 0.00784314 0.         ... 0.         0.         0.        ]
1,[0.        0.        0.        ... 0.7137255 0.5921569 0.6509804]
1,[0.         0.00392157 0.         ... 0.01176471 0.         0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00784314 0.        ]
1,[0.         0.         0.         ... 0.00392157 0.         0.00784314]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.8        0.81960785 0.8039216 ]
1,[0.00784314 0.00784314 0.00784314 ... 0.         0.         0.        ]
1,[0.         0.         0.         ... 0.7058824  0.6627451  0.64705884]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.         0.         0.         ... 0.         0.00392157 0.        ]
1,[0. 0. 0. ... 0. 0. 0.]
1,[0.68235296 0.54901963 0.6039216  ... 0.         0.         0.        ]
